,10대,20대,30대,40대,50대,60대 이상,표준편차
ㄴ데요,0.0,0.00011588156903644475,0.0,5.024620641141594e-05,0.0,5.338173277104575e-05,4.6415711409626326e-05
다고만,0.00010999890001099989,0.0,0.0,0.0,0.0,0.0,4.49068628823961e-05
데,0.0,5.7940784518222376e-05,0.0,5.024620641141594e-05,0.0,0.0001067634655420915,4.377130769727787e-05
느니,0.0,0.0,0.0,0.00010049241282283188,0.0,5.338173277104575e-05,4.243141677629795e-05
쿠,0.0,0.0,4.875908137890682e-05,0.00010049241282283188,0.0,0.0,4.1865271920676005e-05
마,0.0,0.0,0.0,0.00010049241282283188,4.781257470714798e-05,0.0,4.175892506767025e-05
을게,5.4999450005499945e-05,0.0,9.751816275781364e-05,0.0,0.0,0.0,4.161200436107408e-05
ㄴ다지만,0.0,0.0,0.0,0.00010049241282283188,0.0,0.0,4.102585573950991e-05
으나,0.0,5.7940784518222376e-05,0.0,0.0,9.562514941429597e-05,5.338173277104575e-05,4.0529060304242446e-05
아라,5.4999450005499945e-05,5.7940784518222376e-05,0.0,0.0,4.781257470714798e-05,0.0001067634655420915,4.0346154731551305e-05
사,0.0,0.0,0.0,5.024620641141594e-05,9.562514941429597e-05,0.0,4.0304941924053104e-05
되,0.0,0.0,0.0,5.024620641141594e-05,9.562514941429597e-05,0.0,4.0304941924053104e-05
오,0.0,0.0,9.751816275781364e-05,5.024620641141594e-05,4.781257470714798e-05,0.0,3.9863413795577936e-05
으려는,0.0,0.0,9.751816275781364e-05,0.0,0.0,0.0,3.981162323505417e-05
다든지,0.00010999890001099989,5.7940784518222376e-05,0.0,5.024620641141594e-05,9.562514941429597e-05,5.338173277104575e-05,3.873911957640972e-05
려나,0.0,0.0,4.875908137890682e-05,0.00010049241282283188,4.781257470714798e-05,5.338173277104575e-05,3.783642376278338e-05
냐면,0.0,5.7940784518222376e-05,0.0,5.024620641141594e-05,9.562514941429597e-05,5.338173277104575e-05,3.701570739246801e-05
여야지,5.4999450005499945e-05,0.0,4.875908137890682e-05,0.00010049241282283188,4.781257470714798e-05,5.338173277104575e-05,3.189764030043571e-05
구먼,5.4999450005499945e-05,5.7940784518222376e-05,0.0,5.024620641141594e-05,9.562514941429597e-05,5.338173277104575e-05,3.0516952766872207e-05
으니,5.4999450005499945e-05,0.00011588156903644475,4.875908137890682e-05,0.00010049241282283188,9.562514941429597e-05,5.338173277104575e-05,2.9125477273407986e-05
람,0.0,5.7940784518222376e-05,0.0,0.0,0.0,5.338173277104575e-05,2.8779483762881675e-05
군,0.0,5.7940784518222376e-05,0.0,5.024620641141594e-05,4.781257470714798e-05,0.0,2.8677101165591925e-05
다면서,0.0,5.7940784518222376e-05,4.875908137890682e-05,0.0,4.781257470714798e-05,0.0,2.843100107528223e-05
ㄹ래요,0.0,5.7940784518222376e-05,0.0,5.024620641141594e-05,0.0,0.0,2.8039537329483242e-05
을걸,5.4999450005499945e-05,0.0,0.0,0.0,0.0,5.338173277104575e-05,2.7988576590719987e-05
을수록,0.0,0.0,0.0,5.024620641141594e-05,4.781257470714798e-05,5.338173277104575e-05,2.770545582123872e-05
던지,0.0,5.7940784518222376e-05,4.875908137890682e-05,0.0,0.0,0.0,2.7702366795724785e-05
